episode,reward,epsilon,avg_loss
524,-991.8000000000001,0.0996820918179746,105756.2856241862
525,-626.4000000000001,0.0996820918179746,32636.179361979168
526,-2836.742820619727,0.0996820918179746,148647.85125732422
527,-156.60000000000002,0.0996820918179746,208950.73368326822
528,-197.2945450104362,0.0996820918179746,64969.63155110677
529,-52.2,0.0996820918179746,268092.9659016927
530,-417.59999999999997,0.0996820918179746,83243.62736002605
531,-626.4000000000001,0.0996820918179746,27342.317504882812
532,-1486.4175855240364,0.0996820918179746,48663.61962890625
533,-319.17861106486305,0.0996820918179746,39010.13612874349
534,-626.4000000000001,0.0996820918179746,37648.49637858073
535,-0.2997120025859496,0.0996820918179746,21407.960205078125
536,-197.1670079585756,0.0996820918179746,61340.06675211588
537,0.0,0.0996820918179746,200431.40340169272
538,-1105.3068857016888,0.0996820918179746,58944.46427408854
539,-417.6,0.0996820918179746,27085.87129720052
540,-65.23579231241324,0.0996820918179746,63405.3192952474
541,-104.4,0.0996820918179746,98589.16263834636
542,-165.11985661705643,0.0996820918179746,78656.56549072266
543,0.0,0.0996820918179746,73103.89270019531
544,-846.0424970279594,0.0996820918179746,68331.14965820312
545,-166.11741367666576,0.0996820918179746,108497.96150716145
546,-2462.8574036987375,0.0996820918179746,22152.145365397137
547,-104.4,0.0996820918179746,25444.164510091145
548,-52.2,0.0996820918179746,45919.75337727865
549,-524.5994884080916,0.0996820918179746,23555.807373046875
550,-7406.257035868319,0.0996820918179746,203343.77604166666
551,-52.2,0.0996820918179746,138794.87349446616
552,-2696.7579937358537,0.0996820918179746,63153.86836751302
553,-574.2,0.0996820918179746,18252.1572265625
554,-626.4000000000001,0.0996820918179746,38324.298177083336
555,-52.2,0.0996820918179746,40437.63930257162
556,-251.21048332754654,0.0996820918179746,180622.95861816406
557,-52.2,0.0996820918179746,191063.52762858072
558,-423.0812294619599,0.0996820918179746,46173.05025227865
559,-1712.1377862593872,0.0996820918179746,55240.276041666664
560,0.0,0.0996820918179746,87913.93428548177
561,-3752.625494030099,0.0996820918179746,66852.24320475261
562,-104.4,0.0996820918179746,50029.51180013021
563,0.0,0.0996820918179746,25325.41162109375
564,-160.5444214814869,0.0996820918179746,95578.09842936198
565,-277.51347284770446,0.0996820918179746,217071.51102701822
566,-626.4000000000001,0.0996820918179746,41916.71691894531
567,-1972.3152746233297,0.0996820918179746,66894.64526367188
568,-261.0,0.0996820918179746,118693.70625813802
569,0.0,0.0996820918179746,106797.14390055339
570,-2179.499464420365,0.0996820918179746,88388.91853841145
571,-365.40000000000003,0.0996820918179746,23720.83660888672
572,-1808.7086270513469,0.0996820918179746,109641.36918131511
573,-626.4000000000001,0.0996820918179746,74593.57897949219
574,-678.6,0.0996820918179746,180312.89127604166
575,-678.6000000000001,0.0996820918179746,114855.29779052734
576,-1023.8100399926127,0.0996820918179746,9779.298583984375
577,-156.60000000000002,0.0996820918179746,177004.01930745444
578,-104.4,0.0996820918179746,125429.26578776042
579,-323.4602914786744,0.0996820918179746,118062.53588867188
580,-1543.7036232393168,0.0996820918179746,63422.463216145836
581,-1089.4434335920791,0.0996820918179746,47628.83557128906
582,-421.3556180620434,0.0996820918179746,50080.050618489586
583,0.0,0.0996820918179746,44553.936767578125
584,0.0,0.0996820918179746,33689.76420084635
585,-104.4,0.0996820918179746,88839.9476928711
586,-4627.080189121397,0.0996820918179746,50424.206522623695
587,-1801.1179663653368,0.0996820918179746,15491.208170572916
588,-19759.45397609846,0.0996820918179746,17618.830200195312
589,-332.46238423030417,0.0996820918179746,13179.135396321615
590,-239.70017760735746,0.0996820918179746,57015.11293538412
591,-310.20669837024093,0.0996820918179746,99636.82529703777
592,-2984.648556656005,0.0996820918179746,118423.76615397136
593,-208.8,0.0996820918179746,34437.140462239586
594,-678.6000000000001,0.0996820918179746,213613.51430257162
595,-678.6000000000001,0.0996820918179746,49841.676595052086
596,-626.4000000000001,0.0996820918179746,46052.839599609375
597,-626.4000000000001,0.0996820918179746,116914.84071858723
598,-626.4000000000001,0.0996820918179746,75716.32147216797
599,-574.2,0.0996820918179746,27922.29561360677
600,-52.2,0.0996820918179746,61819.79266357422
601,-104.4,0.0996820918179746,186945.7003173828
602,-1280.6721485542844,0.0996820918179746,21089.57391357422
603,-469.79999999999995,0.0996820918179746,43394.6826578776
604,-160.92824931245525,0.0996820918179746,305115.7241821289
605,-78.62279649684594,0.0996820918179746,251103.03735351562
606,-882.9286433543809,0.0996820918179746,268350.6957397461
607,-626.4000000000001,0.0996820918179746,70435.64208984375
608,-1629.6768218114903,0.0996820918179746,108724.02734375
609,-626.4000000000001,0.0996820918179746,100737.57242838542
610,-52.2,0.0996820918179746,42589.00048828125
611,-123.12514658310724,0.0996820918179746,38902.41477457682
612,-469.79999999999995,0.0996820918179746,45148.01932779948
613,-626.4000000000001,0.0996820918179746,205566.4805908203
614,-730.8000000000002,0.0996820918179746,84820.60662841797
615,-208.8,0.0996820918179746,49444.039876302086
616,-1234.4097274546646,0.0996820918179746,15237.641194661459
617,-1100.5421596485955,0.0996820918179746,84255.6278483073
618,-210.09413032013194,0.0996820918179746,198584.36407470703
619,-2171.864209002083,0.0996820918179746,238519.74869791666
620,-104.4,0.0996820918179746,104203.27714029948
621,-678.6000000000001,0.0996820918179746,18858.06512451172
622,-834.7117473480648,0.0996820918179746,21804.736958821613
623,-574.2,0.0996820918179746,62509.001892089844
624,-365.40000000000003,0.0996820918179746,123546.58439127605
625,-52.2,0.0996820918179746,24489.957641601562
626,-261.0,0.0996820918179746,25449.033203125
627,-262.15562734282685,0.0996820918179746,43197.32084147135
628,-652.8037893030573,0.0996820918179746,78817.68888346355
629,-104.4,0.0996820918179746,49971.489501953125
630,-313.2,0.0996820918179746,58573.32470703125
631,-417.59999999999997,0.0996820918179746,137882.83939615884
632,-626.4000000000001,0.0996820918179746,154738.6923828125
633,-678.6000000000001,0.0996820918179746,68183.05668131511
634,-1079.9104196373023,0.0996820918179746,137377.7488606771
635,-626.4000000000001,0.0996820918179746,212942.9493815104
636,-626.4000000000001,0.0996820918179746,64747.461669921875
637,-626.4000000000001,0.0996820918179746,109192.40763346355
638,-1089.0621454971592,0.0996820918179746,52488.7783610026
639,-647.3045740604041,0.0996820918179746,36005.89310709635
640,-365.4,0.0996820918179746,73899.62426757812
641,0.0,0.0996820918179746,116990.64361572266
642,-5053.841502720964,0.0996820918179746,32737.942606608074
643,-104.4,0.0996820918179746,126463.61975097656
644,-678.6000000000001,0.0996820918179746,12917.629720052084
645,-522.0,0.0996820918179746,25866.48262532552
646,-508.72022186465574,0.0996820918179746,165421.63834635416
647,-283.473882408726,0.0996820918179746,230681.2861328125
648,-626.4000000000001,0.0996820918179746,21097.688028971355
649,-626.4000000000001,0.0996820918179746,53364.919108072914
650,-522.0,0.0996820918179746,19457.51434326172
651,-264.20551011871305,0.0996820918179746,43984.66953531901
652,-155.52726274709255,0.0996820918179746,30155.556803385418
653,-712.4647028620591,0.0996820918179746,50534.84912109375
654,-365.4,0.0996820918179746,73008.4033203125
655,-216.255451169688,0.0996820918179746,54842.24375406901
656,-1198.5395859978041,0.0996820918179746,185957.55151367188
657,-313.20000000000005,0.0996820918179746,173841.41251627603
658,-679.0985565675909,0.0996820918179746,207272.3651123047
659,-852.0650148226682,0.0996820918179746,20146.209594726562
660,-417.6,0.0996820918179746,35512.02842203776
661,-261.01540158243637,0.0996820918179746,16097.560872395834
662,-799.28516841994,0.0996820918179746,13104.619649251303
663,0.0,0.0996820918179746,41627.40163167318
664,0.0,0.0996820918179746,116887.08860270183
665,-3316.0798874434568,0.0996820918179746,33291.181396484375
666,-783.5945995163934,0.0996820918179746,21804.233235677082
667,-261.0,0.0996820918179746,22952.431040445965
668,-113.48958021623905,0.0996820918179746,77651.20715332031
669,0.0,0.0996820918179746,43813.001790364586
670,0.0,0.0996820918179746,12767.173909505209
671,0.0,0.0996820918179746,13851.780212402344
672,-2870.8721528880737,0.0996820918179746,34409.17195638021
673,-208.8,0.0996820918179746,47370.46219889323
674,-104.4,0.0996820918179746,41859.80900065104
675,0.0,0.0996820918179746,20327.121256510418
676,-104.4,0.0996820918179746,20220.545328776043
677,-678.6689478240492,0.0996820918179746,36932.78135172526
678,-1508.7169349974604,0.0996820918179746,14906.798889160156
679,-2107.2317910638335,0.0996820918179746,12058.827921549479
680,0.0,0.0996820918179746,60382.77449544271
681,-120.03069101813364,0.0996820918179746,42593.32409667969
682,-104.4,0.0996820918179746,63161.79262288412
683,-104.4,0.0996820918179746,252106.6044921875
684,-313.2,0.0996820918179746,43363.4638264974
685,0.0,0.0996820918179746,67919.86541748047
686,-156.60000000000002,0.0996820918179746,46940.44453938802
687,-678.6000000000001,0.0996820918179746,20058.66123453776
688,-626.4000000000001,0.0996820918179746,106708.10843912761
689,-417.59999999999997,0.0996820918179746,92526.44340006511
690,-626.4000000000001,0.0996820918179746,21389.09568277995
691,-501.5820471772929,0.0996820918179746,103289.96036783855
692,-121.54428032823915,0.0996820918179746,41718.317545572914
693,-208.8,0.0996820918179746,46259.65905761719
694,-208.8,0.0996820918179746,46886.11083984375
695,-156.60000000000002,0.0996820918179746,47813.50594075521
696,-210.76412212205645,0.0996820918179746,61611.72306315104
697,-1983.8572528073246,0.0996820918179746,43064.48211669922
698,-783.0000000000001,0.0996820918179746,48646.771809895836
699,-626.4000000000001,0.0996820918179746,20282.33876546224
700,-208.8,0.0996820918179746,296983.0176595052
701,-156.60000000000002,0.0996820918179746,57406.994791666664
702,-1918.1786078018313,0.0996820918179746,23191.391947428387
703,0.0,0.0996820918179746,30803.323608398438
704,-133.93006530200796,0.0996820918179746,31305.56689453125
705,-208.8,0.0996820918179746,32696.402231852215
706,0.0,0.0996820918179746,91434.19624837239
707,-52.2,0.0996820918179746,205158.76200358072
708,-522.0,0.0996820918179746,63227.978190104164
709,-522.0,0.0996820918179746,35156.76208496094
710,-3865.6558616173447,0.0996820918179746,31918.90468343099
711,-261.0,0.0996820918179746,19161.957255045574
712,-134.57457481252104,0.0996820918179746,22240.204223632812
713,-1079.2170377807277,0.0996820918179746,21940.639424641926
714,-52.2,0.0996820918179746,29276.004119873047
715,-504.99747924321764,0.0996820918179746,101763.38651529948
716,-2176.734551586886,0.0996820918179746,88517.23592122395
717,-678.6000000000001,0.0996820918179746,23909.615071614582
718,-730.8000000000001,0.0996820918179746,43047.67390950521
719,-545.7113406136407,0.0996820918179746,75718.16170247395
720,-261.0,0.0996820918179746,68653.83154296875
721,-365.40000000000003,0.0996820918179746,32396.675944010418
722,0.0,0.0996820918179746,32129.346069335938
723,-104.4,0.0996820918179746,33850.51881917318
724,-52.2,0.0996820918179746,34927.561670939125
725,-26.6952354150226,0.0996820918179746,27088.546142578125
726,-2492.7362396972303,0.0996820918179746,201158.16200764975
727,-108.06002378079594,0.0996820918179746,20385.1762898763
728,-32.83469566622507,0.0996820918179746,111863.31323242188
729,0.0,0.0996820918179746,28839.159423828125
730,-156.60000000000002,0.0996820918179746,39424.102701822914
731,-156.60000000000002,0.0996820918179746,247043.21150716147
732,-574.2,0.0996820918179746,351914.4931640625
733,-365.8783254081151,0.0996820918179746,43487.88494873047
734,-365.4,0.0996820918179746,60341.091959635414
735,-156.60000000000002,0.0996820918179746,16903.118082682293
736,-52.2,0.0996820918179746,25997.46895345052
737,0.0,0.0996820918179746,67672.05922444661
738,-261.0,0.0996820918179746,21268.49239095052
739,0.0,0.0996820918179746,53828.62784830729
740,-136.2628423791879,0.0996820918179746,188304.58951822916
741,-104.4,0.0996820918179746,197726.2788696289
742,-417.59999999999997,0.0996820918179746,21019.64619954427
743,-104.4,0.0996820918179746,47742.589294433594
744,-522.0,0.0996820918179746,61993.30539957682
745,-319.02339492560054,0.0996820918179746,21347.323893229168
746,-420.1686117146272,0.0996820918179746,17027.826721191406
747,-310.91790680969405,0.0996820918179746,121290.35131835938
748,-881.1485979264329,0.0996820918179746,41437.50424194336
749,-261.0,0.0996820918179746,136327.6528523763
750,-648.0101572009527,0.0996820918179746,24115.856791178387
751,-156.60000000000002,0.0996820918179746,27289.184997558594
752,-660.6167916108999,0.0996820918179746,12442.84614054362
753,-944.2265933355833,0.0996820918179746,86934.94514973958
754,-2963.760288730442,0.0996820918179746,21924.230397542316
755,0.0,0.0996820918179746,40984.06530761719
756,-1548.1261843843074,0.0996820918179746,55091.48106892904
757,-515.3015640266485,0.0996820918179746,131750.00459798178
758,-1742.1074129930855,0.0996820918179746,24799.837483723957
759,-52.2,0.0996820918179746,55150.61415608724
760,-52.2,0.0996820918179746,27880.947916666668
761,-17646.765699382537,0.0996820918179746,35242.674072265625
762,-361.5169693669346,0.0996820918179746,38869.62034098307
763,-430.86570308666177,0.0996820918179746,35762.61340332031
764,-2974.354918575879,0.0996820918179746,195255.8183186849
765,-11102.718457160785,0.0996820918179746,36171.94590250651
766,-104.4,0.0996820918179746,74915.73398844402
767,-3755.1616516456875,0.0996820918179746,34036.079915364586
768,-763.3190120213378,0.0996820918179746,64984.084716796875
769,-765.7541450851274,0.0996820918179746,44016.27726236979
770,-626.4000000000001,0.0996820918179746,110217.51314290364
771,-341.81621637378464,0.0996820918179746,24150.459330240887
772,-71.08687098140975,0.0996820918179746,200505.3878580729
773,-678.6000000000001,0.0996820918179746,57084.62023925781
774,-996.5319698165817,0.0996820918179746,50314.33699544271
775,-2430.210490876144,0.0996820918179746,134620.6857096354
776,-713.0888406213126,0.0996820918179746,46093.90828450521
777,-644.6677310883831,0.0996820918179746,77999.86975097656
778,-156.60000000000002,0.0996820918179746,20534.819274902344
779,-16325.212249832683,0.0996820918179746,33460.4306640625
780,-52.2,0.0996820918179746,29317.79268391927
781,-104.4,0.0996820918179746,83636.35074869792
782,-974.4456560806389,0.0996820918179746,96121.07979329427
783,-626.7897579101804,0.0996820918179746,88696.9559733073
784,-701.2364520657759,0.0996820918179746,178570.63720703125
785,-574.2,0.0996820918179746,51563.734212239586
786,-678.6000000000001,0.0996820918179746,73280.50252278645
787,-626.4000000000001,0.0996820918179746,25200.011678059895
788,-835.6213508510652,0.0996820918179746,115285.96427408855
789,-678.6000000000001,0.0996820918179746,289167.60182698566
790,-1329.587724643524,0.0996820918179746,40124.87756347656
791,-850.8595438620144,0.0996820918179746,27819.86191813151
792,-678.6000000000001,0.0996820918179746,38284.0684000651
793,-344.05713137316764,0.0996820918179746,24792.307271321613
794,-104.4,0.0996820918179746,93711.15264892578
795,0.0,0.0996820918179746,18971.507771809895
796,-469.79999999999995,0.0996820918179746,35829.317708333336
797,-366.15320458396053,0.0996820918179746,70106.79561360677
798,-530.8509195166284,0.0996820918179746,31439.353434244793
799,-3677.672906772681,0.0996820918179746,42832.2324625651
800,-574.2,0.0996820918179746,27158.68768310547
801,-626.4000000000001,0.0996820918179746,77177.78944905598
802,-626.4000000000001,0.0996820918179746,44112.386067708336
803,-642.9849001585333,0.0996820918179746,22646.92071533203
804,-686.1841779742509,0.0996820918179746,44836.91398111979
805,-469.8,0.0996820918179746,100345.05464680989
806,-112.35605094166978,0.0996820918179746,46173.5917561849
807,-5232.605750080518,0.0996820918179746,39588.13944498698
808,-7.512024205570988,0.0996820918179746,32774.73164876302
809,-208.8,0.0996820918179746,86501.86930338542
810,-2572.975821828321,0.0996820918179746,90243.31923421223
811,-559.2800023955471,0.0996820918179746,73877.39935302734
812,-158.67844322745236,0.0996820918179746,41307.2548828125
813,0.0,0.0996820918179746,46065.56921386719
814,-52.2,0.0996820918179746,30724.418701171875
815,-626.4000000000001,0.0996820918179746,11794.532511393229
816,-664.8514856546751,0.0996820918179746,21578.363911946613
817,0.0,0.0996820918179746,42493.11238606771
818,-218.4096431408415,0.0996820918179746,49153.76513671875
819,-452.7311951595761,0.0996820918179746,78926.67207845052
820,-156.60000000000002,0.0996820918179746,34028.76971435547
821,-626.4000000000001,0.0996820918179746,37643.3447265625
822,-144.45281170955286,0.0996820918179746,48240.66469319662
823,-2523.1952805121728,0.0996820918179746,35354.27974446615
824,0.0,0.0996820918179746,25748.079193115234
825,-0.6626285641805137,0.0996820918179746,28735.682942708332
826,-7.25034493451015,0.0996820918179746,50226.16383870443
827,-156.60000000000002,0.0996820918179746,24782.42901611328
828,-52.427303064418695,0.0996820918179746,39856.52644856771
829,-2963.760288730442,0.0996820918179746,77573.21645100911
830,-574.2,0.0996820918179746,28809.18263753255
831,-626.4000000000001,0.0996820918179746,15620.975179036459
832,-601.3629730336178,0.0996820918179746,54148.13777669271
833,-238.96212353660326,0.0996820918179746,65224.2694905599
834,-1428.8343402194032,0.0996820918179746,95519.05065917969
835,-950.162055686949,0.0996820918179746,45374.60209147135
836,-585.4833939068303,0.0996820918179746,72862.01206461589
837,-1105.0005026784736,0.0996820918179746,16751.53985595703
838,-261.0,0.0996820918179746,74881.58520507812
839,-522.0,0.0996820918179746,47713.82604980469
840,-417.6,0.0996820918179746,37304.431396484375
841,-104.4,0.0996820918179746,223534.892964681
842,-626.4000000000001,0.0996820918179746,49501.34423828125
843,-678.6000000000001,0.0996820918179746,90136.4326985677
844,-626.4000000000001,0.0996820918179746,54086.02380371094
845,-665.8869789340749,0.0996820918179746,33027.87451171875
846,-678.6000000000001,0.0996820918179746,16078.702718098959
847,-313.20000000000005,0.0996820918179746,44692.99393717448
848,-1038.8033963609253,0.0996820918179746,27891.39286295573
849,-162.58833698357995,0.0996820918179746,37399.680603027344
850,-678.6000000000001,0.0996820918179746,107263.18532307942
851,-678.6000000000001,0.0996820918179746,195131.29532877603
852,-4115.066969784442,0.0996820918179746,228000.44169108072
853,-678.6000000000001,0.0996820918179746,39122.6426188151
854,-695.1157381294732,0.0996820918179746,149734.72615559897
855,-919.7665897538552,0.0996820918179746,24792.436645507812
856,-678.6000000000001,0.0996820918179746,18619.76983642578
857,-156.60000000000002,0.0996820918179746,67901.76149495442
858,0.0,0.0996820918179746,42377.60516357422
859,-270.5411488423498,0.0996820918179746,127234.59175618489
860,-730.8000000000002,0.0996820918179746,9586.023152669271
861,-861.3723040235083,0.0996820918179746,10990.105733235678
862,-1596.3772537499751,0.0996820918179746,68065.11188761394
863,0.0,0.0996820918179746,20799.338317871094
864,-15162.198796711175,0.0996820918179746,136744.69230143228
865,-263.42799944635215,0.0996820918179746,55606.466471354164
866,-522.0,0.0996820918179746,266561.5827636719
867,-749.8878761744703,0.0996820918179746,35186.07271321615
868,-730.8000000000002,0.0996820918179746,45490.3134765625
869,-626.5060851388455,0.0996820918179746,111729.2275390625
870,-208.8,0.0996820918179746,81468.36779785156
871,-104.4,0.0996820918179746,18638.0141398112
872,-208.8,0.0996820918179746,118856.79040527344
873,-156.60000000000002,0.0996820918179746,121308.52075195312
874,-574.2,0.0996820918179746,89373.49019368489
875,-638.3838399383279,0.0996820918179746,35307.656982421875
876,-626.4000000000001,0.0996820918179746,199019.19364420572
877,-626.4000000000001,0.0996820918179746,87116.0961710612
878,-626.4,0.0996820918179746,43582.06396484375
879,-685.1469116250673,0.0996820918179746,199853.76261393228
880,-730.8000000000001,0.0996820918179746,225601.630859375
881,-1211.2434482546475,0.0996820918179746,34509.21014404297
882,-626.4000000000001,0.0996820918179746,50391.60382080078
883,-685.109795990872,0.0996820918179746,56575.64381917318
884,-678.6000000000001,0.0996820918179746,39693.543924967445
885,-647.4223581520974,0.0996820918179746,137696.35778808594
886,-469.79999999999995,0.0996820918179746,123552.10526529948
887,-678.6000000000001,0.0996820918179746,30169.244099934895
888,-626.4000000000001,0.0996820918179746,37213.50231933594
889,-626.4000000000001,0.0996820918179746,66840.74117024739
890,-428.37465535900253,0.0996820918179746,104980.79138183594
891,-135.37969325108068,0.0996820918179746,20610.205037434895
892,-418.2112400376475,0.0996820918179746,29514.640899658203
893,-1127.3052183288733,0.0996820918179746,33281.81862386068
894,-796.2197090355769,0.0996820918179746,13340.050760904947
895,-417.42606907241884,0.0996820918179746,48814.58976236979
896,-1589.6385416091482,0.0996820918179746,20460.629852294922
897,0.0,0.0996820918179746,56751.09344482422
898,-87.71942645367169,0.0996820918179746,99893.98486328125
899,-208.8,0.0996820918179746,36955.59822591146
900,-678.8339433332364,0.0996820918179746,81417.22764078777
901,-730.8000000000001,0.0996820918179746,477874.5901692708
902,-678.6,0.0996820918179746,41049.75923665365
903,-678.6000000000001,0.0996820918179746,59460.65173339844
904,-626.4000000000001,0.0996820918179746,41637.05554199219
905,-678.6000000000001,0.0996820918179746,96489.55485026042
906,-626.4000000000001,0.0996820918179746,72106.67567952473
907,-645.6889944463047,0.0996820918179746,19943.067057291668
908,-1975.417815860856,0.0996820918179746,52527.290100097656
909,-784.1505897405559,0.0996820918179746,12208.744384765625
910,-313.2,0.0996820918179746,83989.74922688802
911,-271.237690572341,0.0996820918179746,200532.88727823892
912,-156.60000000000002,0.0996820918179746,53659.776835123695
913,-261.0,0.0996820918179746,23779.48095703125
914,-417.59999999999997,0.0996820918179746,84140.19561767578
915,-52.2,0.0996820918179746,66751.87715657552
916,-313.25914691283936,0.0996820918179746,33661.73006184896
917,-730.8000000000001,0.0996820918179746,36791.974446614586
918,-678.6000000000001,0.0996820918179746,34460.42326863607
919,-626.8777248048456,0.0996820918179746,206109.10675048828
920,-629.399656077054,0.0996820918179746,41256.47011311849
921,-736.2173678414755,0.0996820918179746,42365.168477376305
922,-522.0,0.0996820918179746,191398.8373819987
923,-574.2,0.0996820918179746,124614.87740071614
924,-626.4000000000001,0.0996820918179746,68157.24389648438
925,-626.4000000000001,0.0996820918179746,48569.00899251302
926,-730.8000000000002,0.0996820918179746,43740.4599609375
927,-594.5413768645741,0.0996820918179746,15833.798909505209
928,-626.4000000000001,0.0996820918179746,70374.05249023438
929,-731.4477933674434,0.0996820918179746,22142.151733398438
930,-754.3353785010906,0.0996820918179746,65240.53920491537
931,-626.4000000000001,0.0996820918179746,25689.814819335938
932,-730.8000000000001,0.0996820918179746,25222.068318684895
933,-702.1516914869414,0.0996820918179746,67093.75839233398
934,-208.8,0.0996820918179746,36320.86088053385
935,-765.6492495640928,0.0996820918179746,32419.1508992513
936,-626.4000000000001,0.0996820918179746,157771.11147054037
937,-626.4000000000001,0.0996820918179746,23547.715576171875
938,-2869.8277935439723,0.0996820918179746,45454.066080729164
939,-1289.5206456221406,0.0996820918179746,81542.89467366536
940,-626.4000000000001,0.0996820918179746,107655.52954101562
941,-678.6000000000001,0.0996820918179746,23789.781168619793
942,-626.4000000000001,0.0996820918179746,24289.53446451823
943,-626.4000000000001,0.0996820918179746,43045.49080403646
944,-469.8,0.0996820918179746,44810.0575764974
945,-1808.2596863166002,0.0996820918179746,291104.0378417969
946,-986.1381167398855,0.0996820918179746,33727.100260416664
947,-626.4000000000001,0.0996820918179746,52748.71472167969
948,-678.6000000000001,0.0996820918179746,24844.187662760418
949,-968.4003690937716,0.0996820918179746,40807.01593017578
950,-261.0,0.0996820918179746,250970.44685872397
951,-208.8,0.0996820918179746,45412.55900065104
952,-52.2,0.0996820918179746,62383.591064453125
953,-1429.898246824931,0.0996820918179746,53670.83837890625
954,-574.2,0.0996820918179746,64284.1815999349
955,-634.2672569800899,0.0996820918179746,58425.95837402344
956,-630.3816854303624,0.0996820918179746,70255.82710774739
957,-626.4000000000001,0.0996820918179746,312039.5752766927
958,-632.8721620835564,0.0996820918179746,89736.12223307292
959,-626.4000000000001,0.0996820918179746,37530.183756510414
960,-678.6,0.0996820918179746,12687.101277669271
961,-469.8,0.0996820918179746,246547.5634765625
962,-10618.325636290765,0.0996820918179746,98907.45654296875
963,-626.4000000000001,0.0996820918179746,77042.09981282552
964,-574.2,0.0996820918179746,37596.79146321615
965,-988.874590790597,0.0996820918179746,94529.98787434895
966,-626.4000000000001,0.0996820918179746,44846.74326578776
967,-790.5204595816462,0.0996820918179746,40471.009440104164
968,-208.8,0.0996820918179746,27833.748697916668
969,-104.4,0.0996820918179746,234404.4658610026
970,-66.55840280503354,0.0996820918179746,71205.67553710938
971,-678.6,0.0996820918179746,76158.99348958333
972,-678.6000000000001,0.0996820918179746,45032.0986735026
973,-626.4000000000001,0.0996820918179746,43400.293619791664
974,-417.8363341679225,0.0996820918179746,165758.82885742188
975,-626.4000000000001,0.0996820918179746,214486.846089681
976,-717.8353103750852,0.0996820918179746,31460.080078125
977,-626.4000000000001,0.0996820918179746,98922.73421223958
978,-626.4000000000001,0.0996820918179746,12406.291198730469
979,-522.0,0.0996820918179746,27056.13193766276
980,-104.4,0.0996820918179746,16636.949564615887
981,-104.4,0.0996820918179746,19004.79849243164
982,-354.08353785759357,0.0996820918179746,257573.3722330729
983,-1098.3502389029456,0.0996820918179746,187347.01338704428
984,-730.8000000000001,0.0996820918179746,20917.396362304688
985,-323.2781685809198,0.0996820918179746,25887.544342041016
986,-52.2,0.0996820918179746,24926.568440755207
987,-3137.0568539550172,0.0996820918179746,67866.43302408855
988,-374.89658272655436,0.0996820918179746,133401.69458007812
989,-574.2,0.0996820918179746,64605.30525716146
990,-626.4000000000001,0.0996820918179746,61932.47371419271
991,-838.5252736442328,0.0996820918179746,28335.677368164062
992,-678.6000000000001,0.0996820918179746,32452.47353108724
993,-1253.7058959817894,0.0996820918179746,28890.401000976562
994,-1203.5176248886291,0.0996820918179746,23091.99599202474
995,-313.2,0.0996820918179746,93367.01013183594
996,-626.4000000000002,0.0996820918179746,54443.896016438805
997,-626.4000000000001,0.0996820918179746,68516.44303385417
998,-626.4000000000001,0.0996820918179746,10485.492126464844
999,-929.427492411562,0.0996820918179746,78300.46712239583
1000,0.0,0.0996820918179746,299686.71911621094
